id,created_at,text
757525671790809089,2016-07-25 10:39:28,b'Don\xe2\x80\x99t be upset that you\xe2\x80\x99re single; be happy that someone isn\xe2\x80\x99t ruining your life.'
757525481080049664,2016-07-25 10:38:43,b'There\xe2\x80\x99s a fine line between flirty and creepy. And that line is called being good looking.'
757525059195981824,2016-07-25 10:37:02,b'Stalking is when two people go for a long romantic walk together but only one of them knows about it.'
757524712301867008,2016-07-25 10:35:40,"b'Always love a woman for her personality. \n\nThey have like 10, so you can choose.'"
757524437990150144,2016-07-25 10:34:34,"b'As a kid, you used to be afraid of the dark. but as an adult, you love the dark because the electricity bill is terrifying.'"
757524043813695488,2016-07-25 10:33:00,b'The most important thing to do in life is be yourself\xe2\x80\xa6unless you can be Batman. Then be Batman.'
757471733158785024,2016-07-25 07:05:08,"b""[Interview] \nHR - You have written patience is your key strength. Please elaborate. \nMe - I don't skip ad in 5 seconds. \nHR - Hired."""
757470578299187200,2016-07-25 07:00:33,"b""Girls also go through friend zone like boys but you don't see them bitching about it all the time like boys."""
757469763563954180,2016-07-25 06:57:19,b'I told my friend that he looks better with blond hair but apparently he thinks that this is an insensitive thing to say to a cancer patient'
757465984756125697,2016-07-25 06:42:18,"b'Half of all marriages end in divorce, the other half end in death.\n\nSo you really wanna get married?'"
757465693918928897,2016-07-25 06:41:09,b'The human body is over 70% water so really we are just cucumbers with anxiety.'
757465386824503296,2016-07-25 06:39:55,b'I miss being the age I was when I thought I\xe2\x80\x99d have it all together by the age I am now.'
757442321654788097,2016-07-25 05:08:16,b'Q) What do you call it when teenagers commit suicide over their relationship problems?\n\nA) Natural Selection.'
757213090932936705,2016-07-24 13:57:23,"b""Pro tip:\nStand in the middle of group photos so that they can't crop you out later."""
757125478490583040,2016-07-24 08:09:15,"b""I'm so single that if a random girl approaches and shows interest in me, I would wonder if it's a social experiment"""
757125172704911360,2016-07-24 08:08:02,"b'If you think about it, Cannibalism would fix hunger problems and overpopulation at the same time'"
756927493240598528,2016-07-23 19:02:32,b'Most Atheists I know have put more effort into looking into religion than the religious people.'
756927284154478592,2016-07-23 19:01:42,"b'Not sure if the world is getting more fucked up each year, or if its always been this fucked but I just didn\xe2\x80\x99t hear about it growing up.'"
756927090360848384,2016-07-23 19:00:56,b'The older I get the more I realize no one knows what they\xe2\x80\x99re doing'
756926770465509376,2016-07-23 18:59:39,"b'Technically, tobacco companies kill their best customers.'"
756926482350350337,2016-07-23 18:58:31,"b""I don't wanna brag but today I broke my personal best Record for most consecutive days I've lived."""
756926109766123521,2016-07-23 18:57:02,"b'When someone asks if you\xe2\x80\x99re ticklish, it doesn\xe2\x80\x99t matter what your answer is. They\xe2\x80\x99re going to touch you.'"
756925586287697920,2016-07-23 18:54:57,"b'By making friends, we\xe2\x80\x99ve all disobeyed our parents telling us not to talk to strangers.'"
756914640349605888,2016-07-23 18:11:27,b'The only Brexit I ever gave a fuck to https://t.co/CTog5OUyg4'
756898044881149952,2016-07-23 17:05:31,"b""Don't forget to update your Facebook pic with a German flag overlay to show your support for Germany. https://t.co/foI7cT0INh"""
756817812874670082,2016-07-23 11:46:42,"b'Year 2026, Movie Theater \n\n""How much for a small popcorn?""\n\n""1 kidney sir""'"
756751728444252167,2016-07-23 07:24:06,"b""Age is just number of lapses you've done on a rock around a small sun on outer suburbs of insignificant galaxy in this vast universe..."""
756529607315103744,2016-07-22 16:41:28,"b'Its hard to win an argument with a smart person, but it is damn near impossible to win an argument with a stupid person.'"
756519523998588928,2016-07-22 16:01:24,"b""Q. What's worse than hearing your ex has cancer?\n\nA. Hearing it's curable."""
756519161149419520,2016-07-22 15:59:58,"b'My 6 year old Niece told me \xe2\x80\x9cI want to be a feminist when I grow up\xe2\x80\x9d.\n\nMe : \xe2\x80\x9cWell, pick one sweetie, you can\xe2\x80\x99t be both"".'"
756518974481924097,2016-07-22 15:59:13,b'That battle between your pride and the send button.'
756518271759753216,2016-07-22 15:56:26,b'The KickAss Torrents owner was arrested after Apple revealed his personal info following a legal iTunes purchase. Irony.'
756471373577359360,2016-07-22 12:50:04,"b'Feminists: ""All men are dogs.""\n\nFeminist: ""Women are equal to men.""'"
756470695077437441,2016-07-22 12:47:22,"b'While growing up, most of the crying is replaced by swearing words'"
756469598174662660,2016-07-22 12:43:01,"b'When a blind woman tells her boyfriend that she is seeing someone, it could either be really terrible news or really great news.'"
756172697231429632,2016-07-21 17:03:14,b'2016 is like a montage of news footage you see in the beginning of a post-apocalyptic movie explaining how the world ended'
756172253742587904,2016-07-21 17:01:28,b'Vampires suck blood for Vitamin D cause they can\xe2\x80\x99t go out in the sun themselves\n\nYou ever think about that?\nNo.you only think about yourself'
756171247080263680,2016-07-21 16:57:28,b'Most teenagers pull their phone out of their pocket to check the time. \n\nWe have reverted to a society that uses pocket watches.'
756155561272483841,2016-07-21 15:55:09,b'Religion is like a book club that got outta control.'
756073419565768705,2016-07-21 10:28:45,"b""Ever feel like you're in season five of your life and the writers are being ridiculous just to keep it interesting?"""
756073169396432896,2016-07-21 10:27:45,"b""If a girl sleeps with 20 guys she's\ncalled a slut but if a guy does it he's called gay. \n\nWtf double standards?"""
756070963452620800,2016-07-21 10:18:59,b'I never realize how dirty a song is until I listen to it with my parents around.'
756070398781890560,2016-07-21 10:16:44,"b'If oxygen was to just suddenly disappear from earths atmosphere, sick patients on oxygen would freak out as why everyone just died...'"
756069839840481286,2016-07-21 10:14:31,b'Cinderella must have a hard time shopping for shoes if literally no one else in the kingdom had her size.'
755434661984231424,2016-07-19 16:10:33,"b'What if the \xe2\x80\x98monster\xe2\x80\x99 under your bed sees you as the monster on top of the bed, &amp; is so terrified he keeps\nas still and quiet as possible'"
755434384099074049,2016-07-19 16:09:27,"b'If you\xe2\x80\x99re expecting a surprise, and get nothing, that\xe2\x80\x99s a\nsurprise.'"
755433900097363968,2016-07-19 16:07:31,"b'When going to bed, I can never find a comfortable\nposition. Yet when waking up, every position is\ncomfortable.'"
755433639136067585,2016-07-19 16:06:29,"b'You\xe2\x80\x99re not completely useless, you can be used as a bad\nexample.'"
755433183320080384,2016-07-19 16:04:40,b'I always thought reality shows were stupid but then I\nremembered that in reality people are stupid.'
755433022254645248,2016-07-19 16:04:02,"b'If I were a wedding DJ, I would play \xe2\x80\x98the Rains of\nCastamere\xe2\x80\x99 once during every reception just to freak\nout any Game of Thrones fans.'"
755097206114381825,2016-07-18 17:49:37,b'All we need is an alien invasion to unite people.'
755095562022690817,2016-07-18 17:43:05,"b'Happy that I live in a world with Facebook. Before\nthat, it would have taken weeks, even months, before finding out someone was an idiot.'"
755094533407375364,2016-07-18 17:39:00,b'Cigarettes are good for the environment cause it kills\nhumans'
755093706697482240,2016-07-18 17:35:43,b'Adulthood is like looking both ways before you cross\nthe street and then getting hit by an airplane.'
754737347078553605,2016-07-17 17:59:40,"b'I trust the world so little, I look both ways when crossing a\none-way street.'"
754737052651053057,2016-07-17 17:58:30,"b'Whenever I yell at my dog to stop barking, he probably\nthinks \xe2\x80\x9cAwesome now we\xe2\x80\x99re both barking\xe2\x80\x9d.'"
754707038857469952,2016-07-17 15:59:14,"b""I don't understand why women want to be equal when they\ncould be better. \n\nThat shows a lack of ambition. \n\nWhich is why men are better"""
754013192745984000,2016-07-15 18:02:08,"b'Actually The Villains have a vision for the world. \n\nHeroes don\xe2\x80\x99t, their only goal is to stop the villains from reaching their goals.'"
754012761806417920,2016-07-15 18:00:25,"b'Technically, How I Met Your Mother was the world\xe2\x80\x99s longest TED Talk.'"
754012170128543745,2016-07-15 17:58:04,"b'Just remember that even if you don\xe2\x80\x99t matter, you are matter.'"
754011340725899264,2016-07-15 17:54:47,b'Whenever I start to hate my job I think about the camera crew that has to follow the Kardashian\xe2\x80\x99s around 24/7.'
754007725697138688,2016-07-15 17:40:25,"b""The world isn't getting dumber. It's just easier for dumb people to get their thoughts heard."""
754007390001823744,2016-07-15 17:39:05,"b'""He died doing what he loved"" would be a horrible thing to say at a drug addicts funeral.'"
753992248769904640,2016-07-15 16:38:55,"b'Americans found oil in Antartica. \n\nCriminal, inhumane regime penguins will soon come to an end.'"
753935012966256641,2016-07-15 12:51:29,"b""I don't think stupid people understand how much effort goes into not punching them in the face"""
753934360064036864,2016-07-15 12:48:53,b'Imagine if firemen acted like policemen and just drove around shooting water at anyone who looked like they might catch on fire.'
753657399500640256,2016-07-14 18:28:20,b'Insomnia causes questionable browser history.'
753656969156698113,2016-07-14 18:26:38,b'Nothing ruins a perfectly good mood like reality.'
753656605028159488,2016-07-14 18:25:11,"b'I was asked what I look for in a relationship. Apparently, ""A way out"" wasn\'t the right answer.'"
753655213492350977,2016-07-14 18:19:39,b'I have better plans for the apocalypse than I have for my future.'
753583628131590146,2016-07-14 13:35:12,b'Is it just me or 1984-2000 seems a very long time compared to 2000-2016.'
753582301741580288,2016-07-14 13:29:56,"b'The phrase, \xe2\x80\x9cThat church is a gym,\xe2\x80\x9d made absolutely no sense a week ago.'"
753261447182897152,2016-07-13 16:14:58,"b""Doctor : Are you sexually active?\n\nGuy : I play Pokemon GO \n\nDoctor : A simple ''no'' would've been nice."""
753223823495794689,2016-07-13 13:45:28,b'Its just a matter of time before you see feminists protesting to change the name of Pokemon Go to Pokwomon Go.'
753220611137081344,2016-07-13 13:32:42,b'Someone who doesn\xe2\x80\x99t want to date you because your astrological signs aren\xe2\x80\x99t compatible is probably doing you a favour'
753219221618688000,2016-07-13 13:27:11,b'Wish I were a two year old kid again so I could take a long nap and everyone would just be proud of me.'
753218421282607104,2016-07-13 13:24:00,"b'In 90s, kids went outside to play. \nIn 2000s, kids stayed inside to play video games. \nAs of last week, kids go outside to play video games.'"
753208223629402112,2016-07-13 12:43:29,"b'More good news for Pok\xc3\xa9mon Go fans!\n\nOxford dictionaries would be replacing the word ""Overrated"" with Pok\xc3\xa9mon Go.'"
753119522593333250,2016-07-13 06:51:01,"b'Pok\xc3\xa9mon Go is for kids, real men stay at home and play Counter Strike.'"
752921178663038977,2016-07-12 17:42:52,b'People change for two reasons.They are either very hurt or they have started a new tv series.'
752920250862018560,2016-07-12 17:39:11,"b""Since Earth is the third planet in our solar system,isn't everything on Earth technically a third world problem?"""
752888359870083072,2016-07-12 15:32:27,"b'How to commit suicide :-\n\n1. Get in a crowd.\n\n2. Shout ""Pokemon Go is the most overrated bullshit ever"".'"
752883791702528000,2016-07-12 15:14:18,b'The police has revealed picture of the criminals who were mugging Pokemon Go players.. https://t.co/zzH6sjSksv'
752874832799293441,2016-07-12 14:38:42,"b""If you survived on Social Network without playing Candy Crush, you'll survive Pok\xc3\xa9mon go too. Stay strong."""
752869213081964545,2016-07-12 14:16:22,b'I inhaled oxygen around 20 feet of a feminist.\n\nMy court case begins tomorrow.'
752864528858087424,2016-07-12 13:57:45,b'You know you are an adult when you relate more to The Joker spreading havoc and chaos in the society rather than Batman trying to save it.'
752863644069736448,2016-07-12 13:54:14,"b""Saw my ex-gf getting beaten up by 5 guys, so as a human being i had to step in &amp; help.\n\nShe didn't stand a chance against the six of us."""
752558589747744768,2016-07-11 17:42:04,b'I\xe2\x80\x99ve ruined a lot of good songs by setting them as my alarm music.'
752555276532785152,2016-07-11 17:28:54,"b""House :') https://t.co/kiARbHiuZM"""
752546830899027968,2016-07-11 16:55:20,b'Too stupid to understand Science?\nNo problem\nTry Religion!\n\nToo stupid to understand House MD?\nNo problem\nTry Friends!'
752543795904778240,2016-07-11 16:43:17,b'The fact that House MD has 8.8 rating and Friends tv show has 9 rating on imdb describes what is wrong with the world today.'
752524271973310464,2016-07-11 15:25:42,"b'13 year old girls be like ""I need a man who.. ""\n\nLol the only Man in your life should be Spongebob..go finish your homework.'"
752501838138617857,2016-07-11 13:56:33,"b'If the Mayans had predicted December 2016 instead of 2012 as the end of the world, it would look pretty fucking convincing at this point.'"
752500706515439617,2016-07-11 13:52:03,"b'Our world is fucked up,\n\nWe first get taxed on what we earn, and then again on what we spend it on...'"
752499490670600192,2016-07-11 13:47:13,b'Seeing a group of people at 3 AM reaction :-\n\n2015 :- \xe2\x80\x9cProbably a drug trade\xe2\x80\x9d\n\n2016 :-  \xe2\x80\x9canother Pok\xc3\xa9mon Go group.\xe2\x80\x9d'
752229053034225664,2016-07-10 19:52:36,"b""Scooby-Doo taught us that the real monsters always turn out to be humans. :')"""
752224989592506369,2016-07-10 19:36:27,"b""Actors Kiss each other for like 10 seasons and don't fall in love but when someone hot looks at me for 10 sec, i think about it for 2 months"""
752171779188072448,2016-07-10 16:05:01,"b""You can believe in Allah, Buddha, Jesus or even spongebob thats none of my business but don't ever tell people your religion is better."""
752170930978189313,2016-07-10 16:01:39,"b'So today Tony Blair (former British PM) apologized for wrongly Invading Iraq. Its ok Tony, only 700,000 civilians killed. No big deal.'"
752156374612578304,2016-07-10 15:03:48,"b""Who cares if school doesn't teach us how to raise a family or get a job like at least I can find the area of a triangle."""
752156029203337216,2016-07-10 15:02:26,b'The first man that went to moon was Neil Armstrong. \n\nNeil A. is Alien backwards.\n\nWake up Guys'
752155135011237888,2016-07-10 14:58:53,b'What if Harry Potter was dreaming for seven years and is in a coma because he ran headfirst into a wall at a train station?'
752154161525895169,2016-07-10 14:55:01,b'If you\xe2\x80\x99re a security guard at a Samsung store then you literally are the guardian of the galaxies.'
752153367036596224,2016-07-10 14:51:51,b'Imagine if your dog one day just randomly said \xe2\x80\x9cNobody is going to believe you\xe2\x80\x9d and never spoke again.'
752153159791808512,2016-07-10 14:51:02,b'You aren\xe2\x80\x99t actually afraid of being left alone in your house.\n\nYou\xe2\x80\x99re afraid that you AREN\xe2\x80\x99T alone.'
752152890735677440,2016-07-10 14:49:58,"b""Life's all about perspective.\n\nDragons would think its really cool that humans create water in their mouths."""
752152542792998912,2016-07-10 14:48:35,b'The news is basically just someone saying good evening and then giving you a list of reasons it\xe2\x80\x99s not.'
752056062967099392,2016-07-10 08:25:12,b'My extra sensitive toothpaste doesn\xe2\x80\x99t like it when I use other toothpastes.'
751857805372461056,2016-07-09 19:17:24,"b'When someone says that you have a big heart, its not a compliment.\n\nIn reality, having a big heart is a medical condition that can kill you.'"
751857494113169408,2016-07-09 19:16:10,"b""Life's all about perspective.\n\nFrom the perspective of a plant, carnivores are peaceful creatures while vegans are murderous &amp; killers."""
751856867060490240,2016-07-09 19:13:40,b'One biggest advantage of being a woman is that no one can surprise you with a kid years later and tell you you\xe2\x80\x99re the mom.'
751856605973483520,2016-07-09 19:12:38,"b'If you replace the \xe2\x80\x9cW\xe2\x80\x9d in Where, When and What with a \xe2\x80\x9cT\xe2\x80\x9d, you end up answering the question.'"
751856532380266496,2016-07-09 19:12:20,"b'People are very useful.\n\nIf you step on their feet, they will open their mouth just like trash bins.'"
751754697904525312,2016-07-09 12:27:41,"b'You never run out of toothpaste, just determination.'"
751754634033639424,2016-07-09 12:27:26,b'Perks of being ugly :\n\nPhone battery lasts longer'
751697849679618051,2016-07-09 08:41:47,b'Just read that Dolphins are second only to Men when it comes to intelligence.\n\nDoes that push Women further down to third place?'
751688664300658688,2016-07-09 08:05:17,"b""Don't you think it's crazy how that little voice in your head can perfectly imitate the voices of your friends and family"""
751516208923439105,2016-07-08 20:40:01,b'1.Not leaving my room.\n2.Not leaving the house.\n3. Missing someone\xe2\x80\x99s birthday party.\n\nMy childhood punishments have become my adult hobbies.'
751514375412781057,2016-07-08 20:32:44,b'I wonder if we all are just characters of an advanced civilization video game..\n\n..whoever is playing me definitely has a free account.'
751513912533618688,2016-07-08 20:30:53,"b'Humans invented the telephone so we wouldn\xe2\x80\x99t have to type out messages anymore, and now all we do is type out messages.'"
751513437071519744,2016-07-08 20:29:00,"b'If you think your job sucks then remember whenever a famous personality dies, someone at Wikipedia has to change all the verbs to past tense'"
751512161193566209,2016-07-08 20:23:56,b'Reading a book under a tree is peaceful but imagine how stressful it is for the tree to see it\xe2\x80\x99s dead friends in our hand.'
751511486896283648,2016-07-08 20:21:15,b'There should be bloopers at the end of horror films to relax the viewer before sleeping.'
751511160290091009,2016-07-08 20:19:57,"b'When someone dies on a TV show, we are basically watching them get fired.'"
751510720194371584,2016-07-08 20:18:12,"b'A high school graduation party is basically saying, \xe2\x80\x9ccongratulations on making it through the easiest part of your life.\xe2\x80\x9d'"
751509898999975936,2016-07-08 20:14:56,"b'We accept that the brain is the most important organ, but really, what organ is telling you that? \n\nThe fucking brain.'"
751444472022523908,2016-07-08 15:54:57,"b'19 wound up in the hospital, \n\nand 22. https://t.co/lrEfNKZagO'"
751443225630547972,2016-07-08 15:50:00,b'19 and 20 had a fight.\n\n21.'
751335408307286016,2016-07-08 08:41:35,b'*normal people on deathbed* - I have accepted my fate and i am gonna die peacefully.\n\n*GOT fan on deathbed* - NOT TODAY *gets up and leaves*'
751325520516702208,2016-07-08 08:02:17,b'Darth Vader could fall asleep in Imperial meetings and nobody would notice.'
751322909474295808,2016-07-08 07:51:55,"b""Why don't atheists use exponents?\n\nThey don't believe in a higher power."""
751320796279164928,2016-07-08 07:43:31,b'I get more excited by the made up scenarios in my head than my everyday reality'
751320210544603136,2016-07-08 07:41:11,b'The most realistic part of the Age of Ultron was when Ultron decided to destroy humanity after spending some time on the internet.'
751319720716955648,2016-07-08 07:39:14,"b'Do we realize that If aliens come to earth, we will have to explain why we made dozens of movies in which we fight and kill them'"
751154804181782529,2016-07-07 20:43:55,"b'The final step in becoming an adult is when your parents stop calling to check up on you, and you start calling to check up on them.'"
751154595984879616,2016-07-07 20:43:06,"b'We live in a society where if a zombie apocalypse actually happened, there would probably be zombie rights activists.'"
751154340354592768,2016-07-07 20:42:05,"b'If you think about it, Spider-Man would be useless anywhere else besides a city with skyscrapers.'"
751153787826352128,2016-07-07 20:39:53,"b'Humans are funny.\n\nWe named every moon in our solar system, but not our own.'"
751075220191006720,2016-07-07 15:27:41,b'When one door closes\xe2\x80\xa6\n\nincognito window opens.'
751074047555952640,2016-07-07 15:23:01,"b'If the number 666 is considered evil\n\nthen technically, 25.8069758  is the root of all evil.'"
751073518897377281,2016-07-07 15:20:55,"b'Just saw two 5 year old kids in a fistfight\xe2\x80\xa6\nSo as an adult, I had to step in.\n\nThey didn\xe2\x80\x99t stand a chance.'"
751072998401019905,2016-07-07 15:18:51,b'My daughter told me I should treat her like a princess\n\nSo I married her off to a stranger in order to secure an alliance with the French.'
751072450113212416,2016-07-07 15:16:41,"b'You either live your life following the rules, &amp; contributing to society. Or you break the rules, go to jail, &amp; society contributes to you.'"
750958196672520192,2016-07-07 07:42:40,b'Sometimes you look back at girls you spent money on rather than sending it to your mum &amp; you realize that witchcraft is real\n\n-Robert Mugabe'
750955932100628480,2016-07-07 07:33:40,"b""Why do sumo wrestlers shave their legs?\n\nSo people don't confuse them with feminists."""
750738805208997888,2016-07-06 17:10:53,b'Just read that Humans eat bananas more than monkeys.\n\nI can\xe2\x80\x99t remember the last time I ate a monkey.'
750738436135366656,2016-07-06 17:09:25,"b'No matter how hard you try, you can\xe2\x80\x99t change the volume of the voice in your head.\n\nMind=Blown'"
750660948550049792,2016-07-06 12:01:31,"b'My personal email is used 1% for email, 99% for logging into things.'"
750660360441503744,2016-07-06 11:59:11,b'Being tall is an enormous responsibility\nShort people look up to you.'
750660143759577088,2016-07-06 11:58:19,"b'Before you criticize someone,u should walk a mile in their shoes.\n\nThat way when you criticize them,you\xe2\x80\x99re a mile away,&amp; u have their shoes.'"
750659497329238016,2016-07-06 11:55:45,b'My Ex girlfriend was hit by a bus near my house\nAnd I thought to myself \xe2\x80\x9cthat could\xe2\x80\x99ve been me\xe2\x80\x9d.\n\nThen I remembered \xe2\x80\x93 I can\xe2\x80\x99t drive a bus.'
750647775923040256,2016-07-06 11:09:10,"b""My girlfriend is always complaining that I make fun of her weight all the time.\n\nI just wish she'd just lighten up a little."""
750410123571376128,2016-07-05 19:24:50,"b""Give a man a plane ticket and he'll fly for a day.\nPush a man out of a plane and he'll fly for the rest of his life."""
750396134321852416,2016-07-05 18:29:14,"b'Friend: Why did you waste your life watching breaking bad over and over again?\n\nMe: I liked it. I was good at it,I was really...I was alive'"
750314718045216768,2016-07-05 13:05:43,b'Nobody listens to you unless you fart.\n\n-Buddha'
750314107249668096,2016-07-05 13:03:17,"b'Some people need to chill the fuck out.\n\nIn a bathtub,\nwith a toaster.'"
750313324273803264,2016-07-05 13:00:11,"b'For all you guys wearing skinny jeans...\n\nI think you took the phrase ""getting into her pants"" the wrong way.'"
750311268456681473,2016-07-05 12:52:01,b'I hate when I am trying to eat a salad and it accidentally falls in the trash and then I have to eat a Pizza instead.'
750298425619427328,2016-07-05 12:00:59,b'True Embarrassment lies within your first email address.\n\n-Buddha'
750297185955176452,2016-07-05 11:56:03,"b""I thought i was in a bad mood but it's been a few years now so i guess this is who i am now"""
750296139019149312,2016-07-05 11:51:54,"b'I thought she was the love of my life until she said ""Friends is better than breaking bad"".\n\nAnyways she is dissolved now.'"
750295361047056384,2016-07-05 11:48:48,"b""I belong to 1% of the Population who has not seen Game Of Thrones once.\n\nI've seen it twice."""
750240517057748992,2016-07-05 08:10:52,b'Twitter makes you think you are wise.\n\nFacebook makes you think you have friends.\n\nInstagram makes you think you are a photographer.'
750238668002988032,2016-07-05 08:03:31,"b'You can\xe2\x80\x99t buy happiness, but you can buy a huge house and cry in any room you like.'"
750238479750008833,2016-07-05 08:02:46,"b'When you\xe2\x80\x99re a kid, you hate those moments when there is absolutely nothing to do.\n\n As an adult, you live for them.'"
750237842048114689,2016-07-05 08:00:14,"b'Perfect relationships exist in thoughts, movies, and Facebook timelines.'"
750237406456979456,2016-07-05 07:58:31,"b'Dear vegetarians, \n\nthanks for saving all the good food for us.'"
750230508844380160,2016-07-05 07:31:06,"b'I think some people wait for terrorist attacks to happen so that they can start with their ""terrorism has no religion"" bullshit.'"
750216864114962432,2016-07-05 06:36:53,b'Cataract is the third biggest cause of blindness.\n\nReligion and Politics remain the first two.'
750216356230868992,2016-07-05 06:34:52,"b""She : Lyf is short.\n\nMe : That's becuase you spelt it wrong."""
750216109886873600,2016-07-05 06:33:53,"b""You may be ugly,\n\nbut if your personality is beautiful,\n\nYou're still ugly lol"""
750215871864246272,2016-07-05 06:32:56,"b'Throughout college - Apple sucks, android is the mother of OS.\n\n*receives first pay cheque*\n\n*Buys an Iphone*'"
750215372733685760,2016-07-05 06:30:57,"b""Terrorist 1 :- Kill everyone who hasn't read Quran.\n\nTerrorist 2 :- *kills all terrorists*"""
750020729710665728,2016-07-04 17:37:31,"b'I once dated a girl who owned a parrot.\nThat crazy thing would never shut up. \n\nThe parrot was kind of cool, though.'"
750020020957175808,2016-07-04 17:34:42,"b'I walked down a street where the houses were numbered 64K, 128K, 256K, 512K and 1MB. That was a trip down memory lane.'"
750016284486537216,2016-07-04 17:19:51,"b'I\'ll never forget my grandfather\'s last words\n\n""Stop shaking the ladder, you little bastard!""'"
750001980798492672,2016-07-04 16:23:01,"b""Ever seen an atheists killing people who couldn't recite postulates of Einsteins special theory of relativity?\n\nYeah, me neither..."""
750000831680745472,2016-07-04 16:18:27,"b""Terrorists killed foreigners who couldn't recite Quran.\nIt had nothing to do with Islam, they were having a Ramadan general knowledge quiz."""
749991424137932800,2016-07-04 15:41:04,"b'I read Quran thrice a day.\n\nIts not like I am religious,\n\nbut just in case I get trapped in a terrorist situation and want to save my ass'"
749987822543605760,2016-07-04 15:26:45,"b'If Trump wins Im leaving the country if Clinton wins Im leaving the country.\n\nNot a political post, I just love to travel'"
749226931996856320,2016-07-02 13:03:15,"b'When a university rejects your application, you literally paid them money just for them to tell you to go fuck yourself.'"
749226801314934784,2016-07-02 13:02:44,b'The person who accurately predicts the end of the world will never get acknowledged for it.'
748881956322947073,2016-07-01 14:12:26,"b'The England team visited an orphanage in France yesterday.\n\n""It\'s heartbreaking to see their little faces with no hope"" said Jose, age 6.'"
748881376737243136,2016-07-01 14:10:08,"b""I live for two reasons.\n\n1) I was born\n2) I haven't died yet"""
748601482388267008,2016-06-30 19:37:56,"b""Remember that time an atheist went on a shooting spree because the rest of the world didn't conform to his ideology? Yeah, Me neither..."""
748577652206768128,2016-06-30 18:03:14,b'I want to thank all the pornsites for being there for me when the things got hard'
748564409929195520,2016-06-30 17:10:37,"b'Money attracts the females you want,\nstruggle attracts the females you need.\n\nBoth of the Women are going to friend-zone you anyway.'"
748560981459034113,2016-06-30 16:57:00,b'Its amazing that the amount of news that happens in the world every day always just exactly fits the newspaper.'
748554796349550593,2016-06-30 16:32:25,b'Jumanji taught us that the scariest thing in the African jungle is a white guy with a gun.'
748463870834941953,2016-06-30 10:31:07,b'Courage the Cowardly Dog had a better internet connection in the middle of nowhere than I do with my Smart Phone in a big city.'
748461837398663168,2016-06-30 10:23:02,"b'Somewhere out there, there could be aliens making films about us invading them.'"
748224186225614848,2016-06-29 18:38:41,"b'To whoever stole my copy of Microsoft Office: I will find you,\n\nYou have my Word.'"
748181591856320513,2016-06-29 15:49:26,"b""If ghosts are real, why do people expect them in abandoned old places? If I were a ghost I'd hang out in disneyland or a girl's shower room."""
748178374942564352,2016-06-29 15:36:39,"b'If you ever feel happy,  just remember that there are thousands of cats &amp; dogs on instagram &amp; facebook with more followers than you.'"
747847698624065536,2016-06-28 17:42:40,"b""Why did the feminist fail algebra?\n\nShe couldn't solve inequalities"""
747847306762846208,2016-06-28 17:41:06,"b'What is the difference between a baby and a feminist?\n\nEventually, the baby grows up and stops crying.'"
747843362040872960,2016-06-28 17:25:26,"b'Gym instructor suggested skipping, so I skipped gym for 2 years.'"
747843037234008064,2016-06-28 17:24:08,"b'The creator of WinRAR was arrested and put on trial.\n\nThe trial was supposed to last 40 days, but it keeps on going'"
747842734560448512,2016-06-28 17:22:56,b'Feminist until you get married.\n\nCommunist until you get rich.\n\nAtheist until the airplane starts falling.\n\n-THE HYPOCRITE DIARIES'
747818091061485568,2016-06-28 15:45:01,b'If god is black and we are supposedly all his children then makes it sense that we never see him.'
747801957939568640,2016-06-28 14:40:54,"b""Real friends don't get offended when you insult them. They laugh and call you something even more offensive."""
747510490490777600,2016-06-27 19:22:43,b'You matter.\nUnless you multiply yourself by the speed of light squared.\nThen you energy.'
747505456243892224,2016-06-27 19:02:43,"b'An Englishman, a Scotsman and an Irishman walk into a bar...\n\nThe Englishman wanted to go so they all had to leave.\n\n#Brexit'"
747444754103701504,2016-06-27 15:01:30,b'All that voted for Brexit should be jailed for pedophilia...\n\nBecause they want to fuck an entire generation of kids.'
747443309761552384,2016-06-27 14:55:46,b'Trump wants to ban the sale of pre-shredded cheese.\n\nHe wants to make America grate again.'
747442779224055808,2016-06-27 14:53:40,"b'If a World War 3 happens, it would get really awkward as we would be able to talk with our enemies online...'"
747441524888113152,2016-06-27 14:48:40,"b'Did you realize that internet uses so many terms relating to water. \nI can surf the web, stream a video, or wait until my computer freezes..'"
747439029256237056,2016-06-27 14:38:45,"b'If you want to be remembered after you die, borrow money from everyone you know.'"
747291551454224384,2016-06-27 04:52:44,"b""Thousand Years later, books on Harry Potter will be called 'Ancient Texts', people will believe he was real and kill anyone who disagrees"""
747082995056599041,2016-06-26 15:04:00,b'God finally answer my prayers for winning the $15 million lottery. \n\nThe answer is no.'
747082702575198211,2016-06-26 15:02:51,"b""If you think about it, Bruce Wayne's parents being murdered was the best thing that ever happened to Gotham"""
746738997888593920,2016-06-25 16:17:05,b'Life is so hard when you have five TV series to watch...'
746649197143699456,2016-06-25 10:20:15,"b'America and Britain are having a competition on who can fuck themselves up the most.\nBritain is in the lead, but America has a Trump card.'"
746632509304143872,2016-06-25 09:13:56,"b'After centuries of seeing their colonies declare independence, the UK wanted to try it out.'"
746611002569940992,2016-06-25 07:48:29,"b""Dad-I wanted to tell you that you were adopted,\n\nMe-Are you kidding? Really?\n\nDad-Yup, get ready,They'll be picking you up in about an hour."""
